,apple,banana,beef,bread,broccoli,butter,carrot,cheese,chicken,chocolate,cinnamon,corn,cucumber,egg,eggplant,fish,garlic,ginger,lemon,mushroom,olives,onion,orange,parsley,pasta,peas,potato,rice,spinach,tomato,age,gender,label
814,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,1,0,2,0,1,1,0,0,0,0,1,1,0,1,45,male,340
815,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,33,male,355
816,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,33,male,362
817,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,33,male,362
818,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,33,male,363
819,0,0,1,0,0,3,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,22,male,494
820,0,0,0,0,0,2,0,1,1,1,1,1,0,2,0,1,2,0,1,0,0,1,1,0,0,0,0,1,0,1,22,male,493
821,0,0,1,0,0,2,0,1,2,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,22,male,499
822,0,0,1,0,0,3,0,1,2,1,0,1,0,2,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,22,male,502
823,0,0,1,0,0,2,0,1,2,0,1,1,0,1,0,1,2,0,1,0,0,1,1,0,0,0,0,1,0,1,22,male,505
824,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,1,0,0,56,male,522
825,0,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,56,male,533
826,0,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,56,male,533
827,0,0,0,1,0,1,0,0,1,0,0,3,0,1,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,56,male,530
828,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,66,male,932
829,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,66,male,934
830,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,66,male,934
831,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,66,male,937
832,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,66,male,938
